country,year,ewaste_kpi,ewaste_kt,ewaste_t
LSO,2005,0.30158599,0.568188005,568.188005
LTU,2005,7.437521475,24.71488386,24714.883859999998
LUX,2005,16.52324791,7.617217287999999,7617.217288
LVA,2005,6.871957473999999,15.46190432,15461.90432
MAC,2005,12.19636745,5.903041847999999,5903.041848
MAR,2005,1.8882915180000002,56.97353169,56973.531689999996
MDA,2005,0.78096065,2.8114583410000002,2811.458341
MDG,2005,0.240054519,4.3905971610000005,4390.597161
MDV,2005,2.6269930390000003,0.772335953,772.3359533
MEX,2005,4.377088389,469.00939800000003,469009.398
MKD,2005,3.455521006,7.038896287999999,7038.896288
MLI,2005,0.30945439399999997,3.695194915,3695.194915
MLT,2005,11.88812558,4.7909146069999995,4790.914607
MMR,2005,0.275787169,13.24688509,13246.88509
MNE,2005,3.602661317,2.219239371,2219.239371
MNG,2005,2.0743291630000003,5.2853907069999995,5285.3907070000005
MOZ,2005,0.130215431,2.735826209,2735.826209
MRT,2005,0.627226596,1.911159439,1911.159439
MUS,2005,4.103196313,5.038725072,5038.725072
MWI,2005,0.130451104,1.7811793790000001,1781.179379
MYS,2005,4.535534666,120.0873514,120087.3514
NAM,2005,2.610525794,5.1087989789999995,5108.798979
NER,2005,0.112640503,1.440897308,1440.897308
NGA,2005,0.7235749440000001,98.58925681,98589.25681
NIC,2005,1.304924415,7.111838062,7111.838062000001
NLD,2005,19.66353834,320.9089457,320908.9457
NOR,2005,19.15981829,88.74827833,88748.27833
NPL,2005,0.25781384399999996,6.5760577289999995,6576.057729
NZL,2005,10.99610074,45.75477516,45754.775160000005
OMN,2005,10.81305567,28.30857975,28308.57975
PAK,2005,0.983607847,150.029705,150029.705
PAN,2005,4.726393626,15.83814504,15838.145040000001
PER,2005,2.237824189,60.91133661,60911.336610000006
PHL,2005,1.600388634,136.44913490000002,136449.1349
PLW,2005,3.865024553,0.077300491,77.30049105
PNG,2005,0.521978663,3.01755865,3017.55865
POL,2005,6.285552482000001,239.9446804,239944.6804
PRT,2005,12.66629405,133.0340864,133034.0864
PRY,2005,3.260289703,18.84447449,18844.47449
QAT,2005,8.675951977,7.122956573,7122.956573
ROU,2005,5.816692224,124.3725131,124372.5131
RUS,2005,4.751912995,682.4840001,682484.0001
RWA,2005,0.12026454,1.062296683,1062.296683
SAU,2005,10.16804254,237.22043250000002,237220.4325
SDN,2005,0.495880671,17.50458767,17504.587669999997
SEN,2005,0.431013989,4.857958674,4857.958674
SGP,2005,11.34487611,48.3972415,48397.2415
SLB,2005,0.25252971399999996,0.11843643599999999,118.43643600000001
SLE,2005,0.13964116199999999,0.71496275,714.9627496
SLV,2005,2.684591275,15.97331809,15973.31809
SRB,2005,3.277457099,24.38755827,24387.558269999998
STP,2005,0.388944581,0.06028641,60.28641005
SUR,2005,4.7282239960000005,2.359383774,2359.383774
SVK,2005,6.651064438,35.77607561,35776.07561
SVN,2005,11.0776734,22.13319146,22133.19146
SWE,2005,15.8431157,143.3485109,143348.5109
SWZ,2005,2.647220869,2.639279206,2639.2792059999997
SYC,2005,6.957664457000001,0.57748615,577.48615
TCD,2005,0.20116809100000002,1.817553701,1817.5537010000003
TGO,2005,0.317903434,1.71922177,1719.2217699999999
THA,2005,3.465510183,225.7849194,225784.9194
TLS,2005,0.8460169759999999,0.820636466,820.6364664
TON,2005,1.743692251,0.17611291699999998,176.11291740000001
TTO,2005,7.11053028,9.222357773999999,9222.357774
TUN,2005,2.541317447,25.48687268,25486.87268
TUR,2005,3.865863459,266.19562609999997,266195.6261
TUV,2005,0.807634579,0.008076346,8.076345794
TZA,2005,0.273764701,10.29054136,10290.54136
UGA,2005,0.154056467,4.421420596,4421.420596
UKR,2005,2.616074318,122.29885829999999,122298.8583
URY,2005,5.865345528,19.39083232,19390.832319999998
USA,2005,11.69634092,3463.4619909999997,3463461.9910000004
VCT,2005,4.884698528,0.5275474410000001,527.547441
VEN,2005,4.303662265,113.8103486,113810.3486
VNM,2005,0.547000891,45.06849741,45068.49741
VUT,2005,0.360006961,0.07704149,77.04148975
WSM,2005,1.563910579,0.28150390399999997,281.5039043
YEM,2005,1.117877048,23.44747108,23447.471080000003
ZAF,2005,3.3112531260000004,156.5229353,156522.9353
ZMB,2005,0.348415297,4.196313836,4196.313836
ZWE,2005,0.637272398,7.538932472000001,7538.9324719999995
AFG,2006,0.16766616,4.2974513530000005,4297.451353
AGO,2006,0.809050188,16.47064373,16470.64373
ALB,2006,2.8244570839999996,8.453600052999999,8453.600053
ARE,2006,8.191969944,41.05815336,41058.153360000004
ARG,2006,4.772506713,185.9893591,185989.3591
ARM,2006,1.293523457,3.88057037,3880.5703700000004
ATG,2006,6.684410228,0.541437229,541.4372285000001
AUS,2006,13.02169401,268.6115039,268611.5039
AUT,2006,18.14388053,150.0136042,150013.6042
AZE,2006,2.2259690659999998,19.38151266,19381.51266
BDI,2006,0.143177855,1.094021988,1094.0219880000002
BEL,2006,18.20396559,191.3418823,191341.8823
BEN,2006,0.278406569,2.350865065,2350.865065
BFA,2006,0.1643193,2.267606346,2267.606346
BGD,2006,0.323584629,46.8773816,46877.3816
BGR,2006,5.830671023,44.77372278,44773.722780000004
BHR,2006,9.153851632,8.787697566,8787.697565999999
BHS,2006,8.323208576,2.738335621,2738.335621
BIH,2006,2.768628297,10.85302292,10853.02292
BLR,2006,3.2266721830000002,31.07285312,31072.85312
BLZ,2006,3.352035535,1.008962696,1008.962696
BOL,2006,1.739120663,16.14425712,16144.257119999998
BRA,2006,4.072297321000001,762.8308787000001,762830.8787
BRB,2006,7.922702999,2.170820622,2170.8206219999997
BRN,2006,11.13153336,4.263377276,4263.377276
BTN,2006,1.05585991,0.7032027,703.2027004
BWA,2006,3.7377302080000003,7.105425126,7105.425126
CAF,2006,0.158164324,0.637718555,637.7185548
CAN,2006,11.94701755,388.62453389999996,388624.5339
CHE,2006,16.99984382,126.8018351,126801.8351
CHL,2006,4.428476744,72.32588218,72325.88218
CHN,2006,1.6042623880000002,2108.7708239999997,2108770.824
CIV,2006,0.646246042,12.16235051,12162.35051
CMR,2006,0.323291406,5.929487675,5929.487675
COG,2006,2.0024363999999997,6.902398272,6902.398271999999
COL,2006,2.821162933,122.4553983,122455.3983
COM,2006,0.34718081,0.21282183699999999,212.82183659999998
CPV,2006,1.913907176,0.9225032590000001,922.503259
CRI,2006,5.461039049,23.36778609,23367.78609
CYP,2006,13.67028428,10.1706915,10170.6915
CZE,2006,11.38269934,116.37671809999999,116376.7181
DEU,2006,18.82253555,1549.3770140000001,1549377.014
DJI,2006,0.482718705,0.363487185,363.487185
DMA,2006,4.9486091739999996,0.35135125100000003,351.3512513
DNK,2006,20.55937622,111.57573470000001,111575.7347
DOM,2006,3.071118411,27.85811511,27858.115110000002
DZA,2006,3.756855518,125.2948884,125294.8884
ECU,2006,3.096192235,43.23832456,43238.32456
EGY,2006,3.056860505,220.7420108,220742.0108
ERI,2006,0.260193441,1.304609912,1304.609912
ESP,2006,15.12624761,671.0154702000001,671015.4702
EST,2006,10.81681132,14.61351209,14613.51209
ETH,2006,0.136574535,10.52347765,10523.47765
FIN,2006,15.346456900000002,80.66097748,80660.97748
FJI,2006,3.2002763389999997,2.646628532,2646.628532
FRA,2006,16.17728191,993.2851095000001,993285.1095
FSM,2006,0.828332627,0.086974926,86.97492588
GAB,2006,5.460319854,7.633527156,7633.527156
GBR,2006,19.88763321,1209.705065,1209705.065
GEO,2006,1.298670945,5.399873789,5399.873789
GHA,2006,0.627125178,13.43490268,13434.902680000001
GIN,2006,0.252910142,2.478266482,2478.266482
GMB,2006,0.550590793,0.8517639570000001,851.7639565
GNB,2006,0.223990165,0.32545771,325.4577097
GRC,2006,12.5015325,137.57936519999998,137579.3652
GRD,2006,5.030218247,0.518112479,518.1124794
GTM,2006,2.29188419,29.86095912,29860.95912
GUY,2006,2.8316995819999997,2.1067844890000003,2106.784489
HKG,2006,11.32100116,78.16019201,78160.19201
HND,2006,1.749343955,12.2576531,12257.6531
HRV,2006,7.939910137,35.25320101,35253.201010000004
HUN,2006,9.360535278,94.326114,94326.114
IDN,2006,2.707051037,607.8818455,607881.8455
IND,2006,0.581333179,656.9064925,656906.4925
IRL,2006,14.57656213,61.7025875,61702.5875
IRN,2006,4.173137121,294.1894745,294189.4745
IRQ,2006,3.1678822110000002,88.90344637,88903.44637
ISL,2006,15.59747545,4.8040224380000005,4804.022438
ISR,2006,7.6963998789999994,54.27501195,54275.01195
ITA,2006,16.52634641,959.5857781999999,959585.7782
JAM,2006,4.151655181000001,11.19286237,11192.86237
JOR,2006,2.9738573089999996,16.44543092,16445.43092
JPN,2006,10.94752947,1398.503099,1398503.0990000002
KAZ,2006,4.373528891,67.33047728,67330.47727999999
KEN,2006,0.41712273299999997,14.49000951,14490.00951
KGZ,2006,0.402757349,2.113670567,2113.670567
KHM,2006,0.284330769,3.854103568,3854.103568
KIR,2006,0.33565728799999994,0.031887442,31.88744235
KNA,2006,8.080515231,0.404025762,404.02576160000007
KOR,2006,6.7799588879999995,327.9601713,327960.1713
KWT,2006,9.358054521,29.78668754,29786.68754
LAO,2006,0.407473586,2.402464263,2402.464263
LBN,2006,6.03286646,24.61409516,24614.09516
LBY,2006,7.253013998999999,41.26964965,41269.64965
LCA,2006,6.80955608,1.1303863090000001,1130.386309
LKA,2006,2.2617477669999997,44.7215386,44721.5386
LSO,2006,0.335269945,0.633324926,633.3249258
LTU,2006,8.066664297,26.37799225,26377.99225
LUX,2006,17.18905966,8.061668981,8061.668981
LVA,2006,7.3910796770000005,16.46732552,16467.32552
MAC,2006,12.44755733,6.385596908999999,6385.596909000001
MAR,2006,2.057645574,62.77053587,62770.53587000001
MDA,2006,0.856522236,3.0749148280000003,3074.914828
MDG,2006,0.264395612,4.977511794,4977.511794
MDV,2006,2.961790503,0.88557536,885.5753604
MEX,2006,4.765715561,516.6464582,516646.4582
MKD,2006,3.781621049,7.722070181,7722.070181
MLI,2006,0.336354369,4.145903955,4145.903955
MLT,2006,12.47897113,5.0539833089999995,5053.983309
MMR,2006,0.32047430600000004,15.49108701,15491.08701
MNE,2006,3.987009117,2.455997616,2455.997616
MNG,2006,2.285320486,5.893841534,5893.841534
MOZ,2006,0.15002099300000002,3.2611563439999998,3261.156344
MRT,2006,0.7027310659999999,2.075164837,2075.1648370000003
MUS,2006,4.485300496,5.534860812000001,5534.860812
MWI,2006,0.14769891300000001,2.07413584,2074.13584
MYS,2006,4.944270466,132.66466509999998,132664.6651
NAM,2006,2.879841265,5.7366437999999995,5736.6438
NER,2006,0.131930123,1.7478102690000001,1747.810269
NGA,2006,0.8038324,112.5397514,112539.7514
NIC,2006,1.3560865469999999,7.64561595,7645.61595
NLD,2006,20.72794571,338.8190006,338819.0006
NOR,2006,20.36807476,95.15964527,95159.64527000001
NPL,2006,0.28774886899999996,7.422194319,7422.194319
NZL,2006,12.00154405,50.51449889,50514.498889999995
OMN,2006,11.42051134,30.49276527,30492.76527
PAK,2006,1.048814757,164.4226894,164422.6894
PAN,2006,5.004463725,17.08023469,17080.23469
PER,2006,2.465031516,68.13347111,68133.47111
PHL,2006,1.7202651469999999,149.61145980000003,149611.4598
PLW,2006,4.233439402,0.08466878800000001,84.66878804
PNG,2006,0.539181812,3.19033878,3190.33878
POL,2006,6.737281459,257.0744486,257074.4486
PRT,2006,13.25740912,139.49445880000002,139494.4588
PRY,2006,3.451131432,20.28229942,20282.29942
QAT,2006,8.342372885,8.075416953,8075.416953
ROU,2006,6.186106187999999,131.4980592,131498.0592
RUS,2006,5.20116351,745.5243753,745524.3753
RWA,2006,0.132541845,1.1928766020000001,1192.876602
SAU,2006,10.73139783,258.8627785,258862.7785
SDN,2006,0.5526382089999999,20.01545065,20015.45065
SEN,2006,0.47961641899999996,5.555396984,5555.396984
SGP,2006,12.17919669,53.60064464,53600.64464
SLB,2006,0.274438528,0.132004932,132.00493170000001
SLE,2006,0.161115979,0.850853484,850.8534837000001
SLV,2006,2.96723158,17.71437253,17714.37253
SRB,2006,3.640227215,26.98136412,26981.36412
STP,2006,0.425469773,0.06764969400000001,67.64969395
SUR,2006,5.239810469,2.640864476,2640.864476
SVK,2006,7.1871409360000005,38.731502500000005,38731.5025
SVN,2006,11.67829474,23.39162436,23391.624359999998
SWE,2006,16.7496375,152.63944650000002,152639.4465
SWZ,2006,2.884907912,2.910872083,2910.8720829999997
SYC,2006,7.3484254710000005,0.624616165,624.6161651000001
TCD,2006,0.23362586,2.163609086,2163.609086
TGO,2006,0.360277466,1.9923343880000002,1992.334388
THA,2006,3.78822742,248.628942,248628.94199999998
TLS,2006,1.0503308999999998,1.03877726,1038.77726
TON,2006,1.832494658,0.186914455,186.9144551
TTO,2006,7.857580842000001,10.23842784,10238.42784
TUN,2006,2.791510502,28.27241836,28272.418360000003
TUR,2006,4.250155411000001,296.3590866,296359.0866
TUV,2006,0.8415420290000001,0.00841542,8.415420289
TZA,2006,0.305750074,11.81357137,11813.57137
UGA,2006,0.178554553,5.303070223,5303.070223
UKR,2006,2.9012711060000003,134.8104632,134810.4632
URY,2006,6.206073205,20.5669266,20566.9266
USA,2006,12.57345023,3758.581477,3758581.477
VCT,2006,5.199090643,0.56670088,566.7008801
VEN,2006,4.664902688,125.28995640000001,125289.9564
VNM,2006,0.6138643020000001,51.14164889,51141.64889
VUT,2006,0.390220842,0.08545836400000001,85.45836441
WSM,2006,1.719298124,0.31119296,311.1929604
YEM,2006,1.1710740290000001,25.32096265,25320.96265
ZAF,2006,3.544574798,169.8631135,169863.1135
ZMB,2006,0.38151218200000003,4.723883832,4723.883832
ZWE,2006,0.6511417070000001,7.820211906,7820.211906
AFG,2007,0.19228187100000002,5.066435015,5066.435015
AGO,2007,0.988506115,20.72798473,20727.98473
ALB,2007,3.2241382610000002,9.575690635,9575.690634999999
ARE,2007,7.819122257,48.62712132,48627.12132
ARG,2007,5.1932405919999995,204.3851768,204385.1768
ARM,2007,1.63203604,4.879787759,4879.787759000001
ATG,2007,7.212013557000001,0.591385112,591.3851116000001
AUS,2007,14.32298436,301.0118393,301011.8393
AUT,2007,18.83551408,156.2405893,156240.5893
AZE,2007,2.579192141,22.70204923,22702.04923
BDI,2007,0.163520691,1.274480269,1274.480269
BEL,2007,18.91428737,200.20773180000003,200207.7318
BEN,2007,0.306465293,2.668699772,2668.699772
BFA,2007,0.193095358,2.741954085,2741.9540850000003
BGD,2007,0.36461451799999994,53.4003485,53400.3485
BGR,2007,6.344340875,48.47076428,48470.76428
BHR,2007,9.703708277,10.0821529,10082.1529
BHS,2007,8.954557773,2.981867738,2981.867738
BIH,2007,3.15347227,12.34899741,12348.99741
BLR,2007,3.635169561,34.82128923,34821.28923
BLZ,2007,3.683944791,1.149390775,1149.390775
BOL,2007,1.84022837,17.37359604,17373.59604
BRA,2007,4.425712389,838.4290835,838429.0835
BRB,2007,8.630888196,2.373494254,2373.4942539999997
BRN,2007,12.12820719,4.730000805,4730.000805
BTN,2007,1.15968082,0.787423277,787.4232768999999
BWA,2007,4.10132175,7.907348335,7907.348335
CAF,2007,0.18241857600000003,0.749193091,749.1930907000001
CAN,2007,12.88524666,423.25458219999996,423254.5822
CHE,2007,17.89898211,134.4034567,134403.4567
CHL,2007,4.827247215,79.67371529,79673.71529
CHN,2007,1.902612693,2513.903125,2513903.125
CIV,2007,0.663607745,12.81360195,12813.60195
CMR,2007,0.35866419899999996,6.762613466,6762.613466
COG,2007,2.116140369,7.505949889,7505.949889
COL,2007,3.114843633,136.82573630000002,136825.7363
COM,2007,0.37328643200000006,0.23554373899999997,235.5437387
CPV,2007,2.24108819,1.084686684,1084.686684
CRI,2007,5.941733535,25.78712354,25787.12354
CYP,2007,14.48770213,10.98167821,10981.67821
CZE,2007,12.02682828,123.32309709999998,123323.0971
DEU,2007,19.43575276,1597.9687199999998,1597968.72
DJI,2007,0.507310976,0.39265869600000003,392.65869580000003
DMA,2007,5.352495421,0.380027175,380.0271749
DNK,2007,21.52505609,117.24698049999999,117246.9805
DOM,2007,3.33386782,30.58490338,30584.90338
DZA,2007,4.098568637,138.76933689999998,138769.3369
ECU,2007,3.366406393,47.85346688,47853.46688
EGY,2007,3.34517947,246.3523969,246352.3969
ERI,2007,0.277387952,1.4368695930000002,1436.869593
ESP,2007,15.65954592,708.3752191000001,708375.2191
EST,2007,11.40272486,15.31385948,15313.859480000001
ETH,2007,0.158063543,12.49587146,12495.87146
FIN,2007,16.21151351,85.54815679,85548.15679
FJI,2007,3.4678294910000003,2.895637625,2895.637625
FRA,2007,16.88119829,1043.173648,1043173.6479999999
FSM,2007,0.902910636,0.093902706,93.90270617
GAB,2007,5.792058642000001,8.340564444,8340.564444
GBR,2007,20.82212503,1276.7918849999999,1276791.885
GEO,2007,1.59489079,6.545431801,6545.431801
GHA,2007,0.69032573,15.1664563,15166.4563
GIN,2007,0.29099085399999997,2.9235851139999998,2923.585114
GMB,2007,0.571252279,0.908862375,908.8623751
GNB,2007,0.246258017,0.36544689700000005,365.4468972
GRC,2007,13.24287161,146.1483311,146148.3311
GRD,2007,5.381666085,0.5596932729999999,559.6932727999999
GTM,2007,2.479280701,33.10831449,33108.31449
GUY,2007,3.08088752,2.29834209,2298.3420899999996
HKG,2007,12.43453306,86.27079034,86270.79033999999
HND,2007,1.802735604,12.860715800000001,12860.7158
HRV,2007,8.510189106,37.75119887,37751.19887
HUN,2007,9.900798545,99.66143816,99661.43816
IDN,2007,2.954489245,672.9085614,672908.5614
IND,2007,0.658948455,755.154929,755154.929
IRL,2007,15.07401684,65.9638977,65963.8977
IRN,2007,4.588263799,327.0422671,327042.2671
IRQ,2007,3.467416874,99.65702837,99657.02837
ISL,2007,16.72767969,5.269219101,5269.219101
ISR,2007,8.35833687,59.97942538,59979.42537999999
ITA,2007,17.10439063,995.8860401000001,995886.0401
JAM,2007,4.415610964,11.95747449,11957.47449
JOR,2007,3.2197694689999996,18.54265237,18542.65237
JPN,2007,11.73960798,1499.817096,1499817.096
KAZ,2007,4.809942357,74.87156273,74871.56272999999
KEN,2007,0.443566425,15.83443424,15834.43424
KGZ,2007,0.457600939,2.420251368,2420.251368
KHM,2007,0.332790965,4.574877397,4574.877397
KIR,2007,0.37473357700000004,0.036349157,36.34915698
KNA,2007,8.748894863,0.43744474299999997,437.4447431
KOR,2007,7.351420279,357.2643227,357264.3227
KWT,2007,9.99472278,33.98205745,33982.05745
LAO,2007,0.45060271399999996,2.70947412,2709.47412
LBN,2007,6.54800856,27.10875544,27108.755439999997
LBY,2007,7.872087414,45.50066525,45500.66525
LCA,2007,7.06166541,1.1863597890000002,1186.359789
LKA,2007,2.488848314,49.59776919,49597.76919
LSO,2007,0.374294061,0.708912952,708.9129519999999
LTU,2007,8.728119572,28.20055434,28200.55434
LUX,2007,17.89122387,8.516222563,8516.222563
LVA,2007,7.946431461,17.553667100000002,17553.6671
MAC,2007,12.93096608,6.956859753,6956.859753
MAR,2007,2.2403307690000003,69.09404124,69094.04123999999
MDA,2007,0.942782668,3.3761047339999997,3376.1047340000005
MDG,2007,0.296555578,5.7445780939999995,5744.5780939999995
MDV,2007,3.351955713,1.022346493,1022.346493
MEX,2007,5.1302331389999996,563.2329057,563232.9057
MKD,2007,4.124908766,8.435438427000001,8435.438427
MLI,2007,0.36740986700000006,4.675657973,4675.657972999999
MLT,2007,13.11137885,5.323219812,5323.219811999999
MMR,2007,0.37382077700000005,18.18750229,18187.50229
MNE,2007,4.4517281330000005,2.74226453,2742.26453
MNG,2007,2.52546114,6.604080882000001,6604.080882
MOZ,2007,0.175464111,3.923377518,3923.377518
MRT,2007,0.750412284,2.278251695,2278.251695
MUS,2007,4.896394817,6.071529572999999,6071.529573
MWI,2007,0.168352269,2.430838415,2430.8384149999997
MYS,2007,5.4034303,146.4329611,146432.9611
NAM,2007,3.2775296939999996,6.535394211,6535.394211
NER,2007,0.153070591,2.099516219,2099.516219
NGA,2007,0.8958414290000001,128.870373,128870.373
NIC,2007,1.44599567,8.253743286,8253.743286
NLD,2007,21.61277906,354.0605465,354060.5465
NOR,2007,21.67199003,102.33513690000001,102335.1369
NPL,2007,0.323223131,8.424487674,8424.487674
NZL,2007,13.27450725,56.36355776,56363.55776
OMN,2007,12.20677326,33.2756639,33275.6639
PAK,2007,1.1074372190000001,180.4125974,180412.5974
PAN,2007,5.297943968,18.41565323,18415.65323
PER,2007,2.7327487969999997,77.12090379,77120.90379
PHL,2007,1.8491557730000001,164.0386086,164038.6086
PLW,2007,4.861392801,0.09236646300000001,92.36646322
PNG,2007,0.561489268,3.4003790080000003,3400.379008
POL,2007,7.247366183,276.3058357,276305.8357
PRT,2007,13.8406133,145.92158600000002,145921.586
PRY,2007,3.6704014139999996,21.93064845,21930.64845
QAT,2007,8.192725063,9.438019273,9438.019273
ROU,2007,6.679111787999999,141.1363112,141136.3112
RUS,2007,5.685159893,814.0011935,814001.1935
RWA,2007,0.14731005,1.3552524609999999,1355.252461
SAU,2007,11.25601344,280.7362313,280736.2313
SDN,2007,0.614624492,22.83883149,22838.83149
SEN,2007,0.531224003,6.324221761,6324.221761
SGP,2007,12.8547395,58.99039956,58990.399560000005
SLB,2007,0.30272661300000003,0.148941493,148.9414934
SLE,2007,0.18574720000000003,1.006006833,1006.006833
SLV,2007,3.2721516439999996,19.60018835,19600.18835
SRB,2007,4.057284183999999,29.95087185,29950.87185
STP,2007,0.47220055299999997,0.07696869,76.96869022
SUR,2007,5.762463662,2.938856468,2938.856468
SVK,2007,7.758880037000001,41.82812228,41828.12228
SVN,2007,12.3184444,24.76007324,24760.07324
SWE,2007,17.57892185,161.42723930000002,161427.2393
SWZ,2007,3.157595105,3.220747007,3220.747007
SYC,2007,7.841573136,0.6665337170000001,666.5337165
TCD,2007,0.271473757,2.577100373,2577.100373
TGO,2007,0.391411051,2.305411091,2305.411091
THA,2007,4.140664716,273.6730938,273673.0938
TLS,2007,1.321695858,1.334912816,1334.912816
TON,2007,1.935256326,0.197396145,197.39614530000003
TTO,2007,8.751501279,11.46446668,11464.46668
TUN,2007,3.0929793119999998,31.62571346,31625.713460000003
TUR,2007,4.638844135,327.43745210000003,327437.4521
TUV,2007,0.877987965,0.00877988,8.779879653
TZA,2007,0.343232474,13.62152396,13621.523959999999
UGA,2007,0.20761357100000002,6.373736615,6373.736615
UKR,2007,3.223598827,148.904477,148904.47699999998
URY,2007,6.653081076,22.1148415,22114.8415
USA,2007,13.5556541,4092.492639,4092492.639
VCT,2007,5.574572552,0.607628408,607.6284081
VEN,2007,5.055399078,137.8758991,137875.8991
VNM,2007,0.697972378,58.78253571,58782.535710000004
VUT,2007,0.44045725799999996,0.098662426,98.6624258
WSM,2007,1.88106932,0.342354616,342.3546162
YEM,2007,1.22508497,27.30714399,27307.143989999997
ZAF,2007,3.8065517730000002,184.9869965,184986.9965
ZMB,2007,0.420206265,5.353007616,5353.007616
ZWE,2007,0.6725893190000001,8.097975397999999,8097.9753980000005
AFG,2008,0.219657568,5.937783366000001,5937.783366
AGO,2008,1.230508589,26.57652449,26576.52449
ALB,2008,3.7112417389999997,10.93702941,10937.02941
ARE,2008,7.247238695,58.51420522,58514.20522
ARG,2008,5.600579961,222.6006511,222600.6511
ARM,2008,2.030584071,6.051140531000001,6051.140531
ATG,2008,7.854225584,0.651900723,651.9007235
AUS,2008,15.65335675,336.1714895,336171.4895
AUT,2008,19.42297911,161.6380322,161638.0322
AZE,2008,3.0117005160000003,26.79509949,26795.09949
BDI,2008,0.185738569,1.482379521,1482.379521
BEL,2008,19.50284585,208.0368567,208036.8567
BEN,2008,0.33841451,3.036931816,3036.931816
BFA,2008,0.223293527,3.282414848,3282.414848
BGD,2008,0.41086969799999995,60.7963892,60796.3892
BGR,2008,6.895182618,52.45165418,52451.65418
BHR,2008,10.37387112,11.48387533,11483.875329999999
BHS,2008,9.561061812,3.22207783,3222.07783
BIH,2008,3.574752298,13.98085624,13980.856240000001
BLR,2008,4.103218934,39.15291507,39152.915069999995
BLZ,2008,4.034739359,1.299186074,1299.186074
BOL,2008,1.936622204,18.59157315,18591.57315
BRA,2008,4.809263895,921.0413656,921041.3656
BRB,2008,9.335006948,2.567126911,2567.126911
BRN,2008,13.89513383,5.2106751860000005,5210.675186
BTN,2008,1.306719813,0.904250111,904.2501108999999
BWA,2008,4.5134942030000005,8.823881168,8823.881168
CAF,2008,0.20786027699999998,0.869895258,869.8952577
CAN,2008,13.92268777,462.2193112,462219.3112
CHE,2008,18.74602234,142.3385476,142338.5476
CHL,2008,5.2406799610000006,87.45122651,87451.22651000001
CHN,2008,2.2675057080000003,3011.292931,3011292.9310000003
CIV,2008,0.688356718,13.63703494,13637.034940000001
CMR,2008,0.404403014,7.838543613,7838.543613
COG,2008,2.235740244,8.160451888999999,8160.451889
COL,2008,3.439417024,152.8855261,152885.5261
COM,2008,0.40892762200000005,0.265802954,265.80295409999997
CPV,2008,2.658966772,1.2895988840000001,1289.598884
CRI,2008,6.467449836,28.48264908,28482.649080000003
CYP,2008,15.24965444,11.83373184,11833.73184
CZE,2008,12.58353784,130.1515319,130151.5319
DEU,2008,20.02350566,1641.9675109999998,1641967.511
DJI,2008,0.53629254,0.42688886200000004,426.88886210000004
DMA,2008,5.775073556000001,0.41003022200000006,410.03022250000004
DNK,2008,22.38052188,122.5557378,122555.7378
DOM,2008,3.6072297239999997,33.47509184,33475.09184
DZA,2008,4.41943249,152.8725892,152872.5892
ECU,2008,3.638149598,52.65493913,52654.93913
EGY,2008,3.673254762,276.3352825,276335.2825
ERI,2008,0.295281714,1.580052451,1580.052451
ESP,2008,16.21197682,745.4753302999999,745475.3303
EST,2008,11.9161845,15.94385486,15943.85486
ETH,2008,0.181970075,14.616018400000002,14616.0184
FIN,2008,16.99639276,90.0808816,90080.8816
FJI,2008,3.734359032,3.1480646639999996,3148.064664
FRA,2008,17.58107596,1092.400155,1092400.155
FSM,2008,0.9699367809999999,0.100873425,100.8734252
GAB,2008,6.056707687,9.048721285,9048.721285
GBR,2008,21.58303253,1334.349403,1334349.403
GEO,2008,1.9611132690000002,7.944469852999999,7944.4698530000005
GHA,2008,0.763057925,17.19322118,17193.22118
GIN,2008,0.331001796,3.414283531,3414.283531
GMB,2008,0.600063865,0.981704483,981.7044833999998
GNB,2008,0.267817702,0.406279454,406.27945389999996
GRC,2008,14.00666179,154.92768610000002,154927.6861
GRD,2008,5.748394198,0.597832997,597.8329965
GTM,2008,2.734325885,37.42198406,37421.98406
GUY,2008,3.4115048210000003,2.551805606,2551.805606
HKG,2008,13.54093204,94.2990507,94299.0507
HND,2008,1.8640765680000002,13.53133181,13531.33181
HRV,2008,9.096197273,40.33253871,40332.53871
HUN,2008,10.47685651,105.2400236,105240.0236
IDN,2008,3.224619731,744.9065056,744906.5056
IND,2008,0.751479914,873.2196595,873219.6595
IRL,2008,15.62439164,70.07539649,70075.39649
IRN,2008,5.020579907,362.3854577,362385.4577
IRQ,2008,3.813303766,112.22552979999999,112225.5298
ISL,2008,17.91967049,5.7163748860000005,5716.374886
ISR,2008,9.143499696000001,66.81155228,66811.55227999999
ITA,2008,17.5641478,1030.189961,1030189.9609999999
JAM,2008,4.695335888,12.76661828,12766.61828
JOR,2008,3.506939473,21.07670623,21076.70623
JPN,2008,12.55011788,1602.549653,1602549.6530000002
KAZ,2008,5.2419818330000005,82.70798936,82707.98936
KEN,2008,0.476427155,17.478206600000004,17478.2066
KGZ,2008,0.521576782,2.789392631,2789.3926309999997
KHM,2008,0.385967758,5.380776518999999,5380.776519
KIR,2008,0.41676808,0.04126004,41.26003993
KNA,2008,9.271015177999999,0.472821774,472.8217741
KOR,2008,7.916664012999999,387.5127868,387512.7868
KWT,2008,11.258742999999999,38.7525934,38752.5934
LAO,2008,0.501134936,3.0764673730000003,3076.467373
